date,location,location_name,value
2/22/20,01,Alabama,0.0
2/22/20,02,Alaska,0.0
2/22/20,04,Arizona,0.0
2/22/20,05,Arkansas,0.0
2/22/20,06,California,0.0
2/22/20,08,Colorado,0.0
2/22/20,09,Connecticut,0.0
2/22/20,10,Delaware,0.0
2/22/20,11,District of Columbia,0.0
2/22/20,12,Florida,0.0
2/22/20,13,Georgia,0.0
2/22/20,15,Hawaii,0.0
2/22/20,16,Idaho,0.0
2/22/20,17,Illinois,0.0
2/22/20,18,Indiana,0.0
2/22/20,19,Iowa,0.0
2/22/20,20,Kansas,0.0
2/22/20,21,Kentucky,0.0
2/22/20,22,Louisiana,0.0
2/22/20,23,Maine,0.0
2/22/20,24,Maryland,0.0
2/22/20,25,Massachusetts,0.0
2/22/20,26,Michigan,0.0
2/22/20,27,Minnesota,0.0
2/22/20,28,Mississippi,0.0
2/22/20,29,Missouri,0.0
2/22/20,30,Montana,0.0
2/22/20,31,Nebraska,0.0
2/22/20,32,Nevada,0.0
2/22/20,33,New Hampshire,0.0
2/22/20,34,New Jersey,0.0
2/22/20,35,New Mexico,0.0
2/22/20,36,New York,0.0
2/22/20,37,North Carolina,0.0
2/22/20,38,North Dakota,0.0
2/22/20,39,Ohio,0.0
2/22/20,40,Oklahoma,0.0
2/22/20,41,Oregon,0.0
2/22/20,42,Pennsylvania,0.0
2/22/20,44,Rhode Island,0.0
2/22/20,45,South Carolina,0.0
2/22/20,46,South Dakota,0.0
2/22/20,47,Tennessee,0.0
2/22/20,48,Texas,0.0
2/22/20,49,Utah,0.0
2/22/20,50,Vermont,0.0
2/22/20,51,Virginia,0.0
2/22/20,53,Washington,0.0
2/22/20,54,West Virginia,0.0
2/22/20,55,Wisconsin,0.0
2/22/20,56,Wyoming,0.0
2/22/20,US,US,0.0
2/23/20,01,Alabama,0.0
2/23/20,02,Alaska,0.0
2/23/20,04,Arizona,0.0
2/23/20,05,Arkansas,0.0
2/23/20,06,California,0.0
2/23/20,08,Colorado,0.0
2/23/20,09,Connecticut,0.0
2/23/20,10,Delaware,0.0
2/23/20,11,District of Columbia,0.0
2/23/20,12,Florida,0.0
2/23/20,13,Georgia,0.0
2/23/20,15,Hawaii,0.0
2/23/20,16,Idaho,0.0
2/23/20,17,Illinois,0.0
2/23/20,18,Indiana,0.0
2/23/20,19,Iowa,0.0
2/23/20,20,Kansas,0.0
2/23/20,21,Kentucky,0.0
2/23/20,22,Louisiana,0.0
2/23/20,23,Maine,0.0
2/23/20,24,Maryland,0.0
2/23/20,25,Massachusetts,0.0
2/23/20,26,Michigan,0.0
2/23/20,27,Minnesota,0.0
2/23/20,28,Mississippi,0.0
2/23/20,29,Missouri,0.0
2/23/20,30,Montana,0.0
2/23/20,31,Nebraska,0.0
2/23/20,32,Nevada,0.0
2/23/20,33,New Hampshire,0.0
2/23/20,34,New Jersey,0.0
2/23/20,35,New Mexico,0.0
2/23/20,36,New York,0.0
2/23/20,37,North Carolina,0.0
2/23/20,38,North Dakota,0.0
2/23/20,39,Ohio,0.0
2/23/20,40,Oklahoma,0.0
2/23/20,41,Oregon,0.0
2/23/20,42,Pennsylvania,0.0
2/23/20,44,Rhode Island,0.0
2/23/20,45,South Carolina,0.0
2/23/20,46,South Dakota,0.0
2/23/20,47,Tennessee,0.0
2/23/20,48,Texas,0.0
2/23/20,49,Utah,0.0
2/23/20,50,Vermont,0.0
2/23/20,51,Virginia,0.0
2/23/20,53,Washington,0.0
2/23/20,54,West Virginia,0.0
2/23/20,55,Wisconsin,0.0
2/23/20,56,Wyoming,0.0
2/23/20,US,US,0.0
2/24/20,01,Alabama,0.0
2/24/20,02,Alaska,0.0
2/24/20,04,Arizona,0.0
2/24/20,05,Arkansas,0.0
2/24/20,06,California,0.0
2/24/20,08,Colorado,0.0
2/24/20,09,Connecticut,0.0
2/24/20,10,Delaware,0.0
2/24/20,11,District of Columbia,0.0
2/24/20,12,Florida,0.0
2/24/20,13,Georgia,0.0
2/24/20,15,Hawaii,0.0
2/24/20,16,Idaho,0.0
2/24/20,17,Illinois,0.0
2/24/20,18,Indiana,0.0
2/24/20,19,Iowa,0.0
2/24/20,20,Kansas,0.0
2/24/20,21,Kentucky,0.0
2/24/20,22,Louisiana,0.0
2/24/20,23,Maine,0.0
2/24/20,24,Maryland,0.0
2/24/20,25,Massachusetts,0.0
2/24/20,26,Michigan,0.0
2/24/20,27,Minnesota,0.0
2/24/20,28,Mississippi,0.0
2/24/20,29,Missouri,0.0
2/24/20,30,Montana,0.0
2/24/20,31,Nebraska,0.0
2/24/20,32,Nevada,0.0
2/24/20,33,New Hampshire,0.0
2/24/20,34,New Jersey,0.0
2/24/20,35,New Mexico,0.0
2/24/20,36,New York,0.0
2/24/20,37,North Carolina,0.0
2/24/20,38,North Dakota,0.0
2/24/20,39,Ohio,0.0
2/24/20,40,Oklahoma,0.0
2/24/20,41,Oregon,0.0
2/24/20,42,Pennsylvania,0.0
2/24/20,44,Rhode Island,0.0
2/24/20,45,South Carolina,0.0
2/24/20,46,South Dakota,0.0
2/24/20,47,Tennessee,0.0
2/24/20,48,Texas,0.0
2/24/20,49,Utah,0.0
2/24/20,50,Vermont,0.0
2/24/20,51,Virginia,0.0
2/24/20,53,Washington,0.0
2/24/20,54,West Virginia,0.0
2/24/20,55,Wisconsin,0.0
2/24/20,56,Wyoming,0.0
2/24/20,US,US,0.0
2/25/20,01,Alabama,0.0
2/25/20,02,Alaska,0.0
2/25/20,04,Arizona,0.0
2/25/20,05,Arkansas,0.0
2/25/20,06,California,0.0
2/25/20,08,Colorado,0.0
2/25/20,09,Connecticut,0.0
2/25/20,10,Delaware,0.0
2/25/20,11,District of Columbia,0.0
2/25/20,12,Florida,0.0
2/25/20,13,Georgia,0.0
2/25/20,15,Hawaii,0.0
2/25/20,16,Idaho,0.0
2/25/20,17,Illinois,0.0
2/25/20,18,Indiana,0.0
2/25/20,19,Iowa,0.0
2/25/20,20,Kansas,0.0
2/25/20,21,Kentucky,0.0
2/25/20,22,Louisiana,0.0
2/25/20,23,Maine,0.0
2/25/20,24,Maryland,0.0
2/25/20,25,Massachusetts,0.0
2/25/20,26,Michigan,0.0
2/25/20,27,Minnesota,0.0
2/25/20,28,Mississippi,0.0
2/25/20,29,Missouri,0.0
2/25/20,30,Montana,0.0
2/25/20,31,Nebraska,0.0
2/25/20,32,Nevada,0.0
2/25/20,33,New Hampshire,0.0
2/25/20,34,New Jersey,0.0
2/25/20,35,New Mexico,0.0
2/25/20,36,New York,0.0
2/25/20,37,North Carolina,0.0
2/25/20,38,North Dakota,0.0
2/25/20,39,Ohio,0.0
2/25/20,40,Oklahoma,0.0
2/25/20,41,Oregon,0.0
2/25/20,42,Pennsylvania,0.0
2/25/20,44,Rhode Island,0.0
2/25/20,45,South Carolina,0.0
2/25/20,46,South Dakota,0.0
2/25/20,47,Tennessee,0.0
2/25/20,48,Texas,0.0
2/25/20,49,Utah,0.0
2/25/20,50,Vermont,0.0
2/25/20,51,Virginia,0.0
2/25/20,53,Washington,0.0
2/25/20,54,West Virginia,0.0
2/25/20,55,Wisconsin,0.0
2/25/20,56,Wyoming,0.0
2/25/20,US,US,0.0
2/26/20,01,Alabama,0.0
2/26/20,02,Alaska,0.0
2/26/20,04,Arizona,0.0
2/26/20,05,Arkansas,0.0
2/26/20,06,California,0.0
2/26/20,08,Colorado,0.0
2/26/20,09,Connecticut,0.0
2/26/20,10,Delaware,0.0
2/26/20,11,District of Columbia,0.0
2/26/20,12,Florida,0.0
2/26/20,13,Georgia,0.0
2/26/20,15,Hawaii,0.0
2/26/20,16,Idaho,0.0
2/26/20,17,Illinois,0.0
2/26/20,18,Indiana,0.0
2/26/20,19,Iowa,0.0
2/26/20,20,Kansas,0.0
2/26/20,21,Kentucky,0.0
2/26/20,22,Louisiana,0.0
2/26/20,23,Maine,0.0
2/26/20,24,Maryland,0.0
2/26/20,25,Massachusetts,0.0
2/26/20,26,Michigan,0.0
2/26/20,27,Minnesota,0.0
2/26/20,28,Mississippi,0.0
2/26/20,29,Missouri,0.0
2/26/20,30,Montana,0.0
2/26/20,31,Nebraska,0.0
2/26/20,32,Nevada,0.0
2/26/20,33,New Hampshire,0.0
2/26/20,34,New Jersey,0.0
2/26/20,35,New Mexico,0.0
2/26/20,36,New York,0.0
2/26/20,37,North Carolina,0.0
2/26/20,38,North Dakota,0.0
2/26/20,39,Ohio,0.0
2/26/20,40,Oklahoma,0.0
2/26/20,41,Oregon,0.0
2/26/20,42,Pennsylvania,0.0
2/26/20,44,Rhode Island,0.0
2/26/20,45,South Carolina,0.0
2/26/20,46,South Dakota,0.0
2/26/20,47,Tennessee,0.0
2/26/20,48,Texas,0.0
2/26/20,49,Utah,0.0
2/26/20,50,Vermont,0.0
2/26/20,51,Virginia,0.0
2/26/20,53,Washington,0.0
2/26/20,54,West Virginia,0.0
2/26/20,55,Wisconsin,0.0
2/26/20,56,Wyoming,0.0
2/26/20,US,US,0.0
2/27/20,01,Alabama,0.0
2/27/20,02,Alaska,0.0
2/27/20,04,Arizona,0.0
2/27/20,05,Arkansas,0.0
2/27/20,06,California,0.0
2/27/20,08,Colorado,0.0
2/27/20,09,Connecticut,0.0
2/27/20,10,Delaware,0.0
2/27/20,11,District of Columbia,0.0
2/27/20,12,Florida,0.0
2/27/20,13,Georgia,0.0
2/27/20,15,Hawaii,0.0
2/27/20,16,Idaho,0.0
2/27/20,17,Illinois,0.0
2/27/20,18,Indiana,0.0
2/27/20,19,Iowa,0.0
2/27/20,20,Kansas,0.0
2/27/20,21,Kentucky,0.0
2/27/20,22,Louisiana,0.0
2/27/20,23,Maine,0.0
2/27/20,24,Maryland,0.0
2/27/20,25,Massachusetts,0.0
2/27/20,26,Michigan,0.0
2/27/20,27,Minnesota,0.0
2/27/20,28,Mississippi,0.0
2/27/20,29,Missouri,0.0
2/27/20,30,Montana,0.0
2/27/20,31,Nebraska,0.0
2/27/20,32,Nevada,0.0
2/27/20,33,New Hampshire,0.0
2/27/20,34,New Jersey,0.0
2/27/20,35,New Mexico,0.0
2/27/20,36,New York,0.0
2/27/20,37,North Carolina,0.0
2/27/20,38,North Dakota,0.0
2/27/20,39,Ohio,0.0
2/27/20,40,Oklahoma,0.0
2/27/20,41,Oregon,0.0
2/27/20,42,Pennsylvania,0.0
2/27/20,44,Rhode Island,0.0
2/27/20,45,South Carolina,0.0
2/27/20,46,South Dakota,0.0
2/27/20,47,Tennessee,0.0
2/27/20,48,Texas,0.0
2/27/20,49,Utah,0.0
2/27/20,50,Vermont,0.0
2/27/20,51,Virginia,0.0
2/27/20,53,Washington,0.0
2/27/20,54,West Virginia,0.0
2/27/20,55,Wisconsin,0.0
2/27/20,56,Wyoming,0.0
2/27/20,US,US,0.0
2/28/20,01,Alabama,0.0
2/28/20,02,Alaska,0.0
2/28/20,04,Arizona,0.0
2/28/20,05,Arkansas,0.0
2/28/20,06,California,0.0
2/28/20,08,Colorado,0.0
2/28/20,09,Connecticut,0.0
2/28/20,10,Delaware,0.0
2/28/20,11,District of Columbia,0.0
2/28/20,12,Florida,0.0
2/28/20,13,Georgia,0.0
2/28/20,15,Hawaii,0.0
2/28/20,16,Idaho,0.0
2/28/20,17,Illinois,0.0
2/28/20,18,Indiana,0.0
2/28/20,19,Iowa,0.0
2/28/20,20,Kansas,0.0
2/28/20,21,Kentucky,0.0
2/28/20,22,Louisiana,0.0
2/28/20,23,Maine,0.0
2/28/20,24,Maryland,0.0
2/28/20,25,Massachusetts,0.0
2/28/20,26,Michigan,0.0
2/28/20,27,Minnesota,0.0
2/28/20,28,Mississippi,0.0
2/28/20,29,Missouri,0.0
2/28/20,30,Montana,0.0
2/28/20,31,Nebraska,0.0
2/28/20,32,Nevada,0.0
2/28/20,33,New Hampshire,0.0
2/28/20,34,New Jersey,0.0
2/28/20,35,New Mexico,0.0
2/28/20,36,New York,0.0
2/28/20,37,North Carolina,0.0
2/28/20,38,North Dakota,0.0
2/28/20,39,Ohio,0.0
2/28/20,40,Oklahoma,0.0
2/28/20,41,Oregon,0.0
2/28/20,42,Pennsylvania,0.0
2/28/20,44,Rhode Island,0.0
2/28/20,45,South Carolina,0.0
2/28/20,46,South Dakota,0.0
2/28/20,47,Tennessee,0.0
2/28/20,48,Texas,0.0
2/28/20,49,Utah,0.0
2/28/20,50,Vermont,0.0
2/28/20,51,Virginia,0.0
2/28/20,53,Washington,0.0
2/28/20,54,West Virginia,0.0
2/28/20,55,Wisconsin,0.0
2/28/20,56,Wyoming,0.0
2/28/20,US,US,0.0
2/29/20,01,Alabama,0.0
2/29/20,02,Alaska,0.0
2/29/20,04,Arizona,0.0
2/29/20,05,Arkansas,0.0
2/29/20,06,California,0.0
2/29/20,08,Colorado,0.0
2/29/20,09,Connecticut,0.0
2/29/20,10,Delaware,0.0
2/29/20,11,District of Columbia,0.0
2/29/20,12,Florida,0.0
2/29/20,13,Georgia,0.0
2/29/20,15,Hawaii,0.0
2/29/20,16,Idaho,0.0
2/29/20,17,Illinois,0.0
2/29/20,18,Indiana,0.0
2/29/20,19,Iowa,0.0
2/29/20,20,Kansas,0.0
2/29/20,21,Kentucky,0.0
2/29/20,22,Louisiana,0.0
2/29/20,23,Maine,0.0
2/29/20,24,Maryland,0.0
2/29/20,25,Massachusetts,0.0
2/29/20,26,Michigan,0.0
2/29/20,27,Minnesota,0.0
2/29/20,28,Mississippi,0.0
2/29/20,29,Missouri,0.0
2/29/20,30,Montana,0.0
2/29/20,31,Nebraska,0.0
2/29/20,32,Nevada,0.0
2/29/20,33,New Hampshire,0.0
2/29/20,34,New Jersey,0.0
2/29/20,35,New Mexico,0.0
2/29/20,36,New York,0.0
2/29/20,37,North Carolina,0.0
2/29/20,38,North Dakota,0.0
2/29/20,39,Ohio,0.0
2/29/20,40,Oklahoma,0.0
2/29/20,41,Oregon,0.0
2/29/20,42,Pennsylvania,0.0
2/29/20,44,Rhode Island,0.0
2/29/20,45,South Carolina,0.0
2/29/20,46,South Dakota,0.0
2/29/20,47,Tennessee,0.0
2/29/20,48,Texas,0.0
2/29/20,49,Utah,0.0
2/29/20,50,Vermont,0.0
2/29/20,51,Virginia,0.0
2/29/20,53,Washington,1.0
2/29/20,54,West Virginia,0.0
2/29/20,55,Wisconsin,0.0
2/29/20,56,Wyoming,0.0
2/29/20,US,US,1.0
3/1/20,01,Alabama,0.0
3/1/20,02,Alaska,0.0
3/1/20,04,Arizona,0.0
3/1/20,05,Arkansas,0.0
3/1/20,06,California,0.0
3/1/20,08,Colorado,0.0
3/1/20,09,Connecticut,0.0
3/1/20,10,Delaware,0.0
3/1/20,11,District of Columbia,0.0
3/1/20,12,Florida,0.0
3/1/20,13,Georgia,0.0
3/1/20,15,Hawaii,0.0
3/1/20,16,Idaho,0.0
3/1/20,17,Illinois,0.0
3/1/20,18,Indiana,0.0
3/1/20,19,Iowa,0.0
3/1/20,20,Kansas,0.0
3/1/20,21,Kentucky,0.0
3/1/20,22,Louisiana,0.0
3/1/20,23,Maine,0.0
3/1/20,24,Maryland,0.0
3/1/20,25,Massachusetts,0.0
3/1/20,26,Michigan,0.0
3/1/20,27,Minnesota,0.0
3/1/20,28,Mississippi,0.0
3/1/20,29,Missouri,0.0
3/1/20,30,Montana,0.0
3/1/20,31,Nebraska,0.0
3/1/20,32,Nevada,0.0
3/1/20,33,New Hampshire,0.0
3/1/20,34,New Jersey,0.0
3/1/20,35,New Mexico,0.0
3/1/20,36,New York,0.0
3/1/20,37,North Carolina,0.0
3/1/20,38,North Dakota,0.0
3/1/20,39,Ohio,0.0
3/1/20,40,Oklahoma,0.0
3/1/20,41,Oregon,0.0
3/1/20,42,Pennsylvania,0.0
3/1/20,44,Rhode Island,0.0
3/1/20,45,South Carolina,0.0
3/1/20,46,South Dakota,0.0
3/1/20,47,Tennessee,0.0
3/1/20,48,Texas,0.0
3/1/20,49,Utah,0.0
3/1/20,50,Vermont,0.0
3/1/20,51,Virginia,0.0
3/1/20,53,Washington,1.0
3/1/20,54,West Virginia,0.0
3/1/20,55,Wisconsin,0.0
3/1/20,56,Wyoming,0.0
3/1/20,US,US,1.0
3/2/20,01,Alabama,0.0
3/2/20,02,Alaska,0.0
3/2/20,04,Arizona,0.0
3/2/20,05,Arkansas,0.0
3/2/20,06,California,0.0
3/2/20,08,Colorado,0.0
3/2/20,09,Connecticut,0.0
3/2/20,10,Delaware,0.0
3/2/20,11,District of Columbia,0.0
3/2/20,12,Florida,0.0
3/2/20,13,Georgia,0.0
3/2/20,15,Hawaii,0.0
3/2/20,16,Idaho,0.0
3/2/20,17,Illinois,0.0
3/2/20,18,Indiana,0.0
3/2/20,19,Iowa,0.0
3/2/20,20,Kansas,0.0
3/2/20,21,Kentucky,0.0
3/2/20,22,Louisiana,0.0
3/2/20,23,Maine,0.0
3/2/20,24,Maryland,0.0
3/2/20,25,Massachusetts,0.0
3/2/20,26,Michigan,0.0
3/2/20,27,Minnesota,0.0
3/2/20,28,Mississippi,0.0
3/2/20,29,Missouri,0.0
3/2/20,30,Montana,0.0
3/2/20,31,Nebraska,0.0
3/2/20,32,Nevada,0.0
3/2/20,33,New Hampshire,0.0
3/2/20,34,New Jersey,0.0
3/2/20,35,New Mexico,0.0
3/2/20,36,New York,0.0
3/2/20,37,North Carolina,0.0
3/2/20,38,North Dakota,0.0
3/2/20,39,Ohio,0.0
3/2/20,40,Oklahoma,0.0
3/2/20,41,Oregon,0.0
3/2/20,42,Pennsylvania,0.0
3/2/20,44,Rhode Island,0.0
3/2/20,45,South Carolina,0.0
3/2/20,46,South Dakota,0.0
3/2/20,47,Tennessee,0.0
3/2/20,48,Texas,0.0
3/2/20,49,Utah,0.0
3/2/20,50,Vermont,0.0
3/2/20,51,Virginia,0.0
3/2/20,53,Washington,6.0
3/2/20,54,West Virginia,0.0
3/2/20,55,Wisconsin,0.0
3/2/20,56,Wyoming,0.0
3/2/20,US,US,6.0
3/3/20,01,Alabama,0.0
3/3/20,02,Alaska,0.0
3/3/20,04,Arizona,0.0
3/3/20,05,Arkansas,0.0
3/3/20,06,California,0.0
3/3/20,08,Colorado,0.0
3/3/20,09,Connecticut,0.0
3/3/20,10,Delaware,0.0
3/3/20,11,District of Columbia,0.0
3/3/20,12,Florida,0.0
3/3/20,13,Georgia,0.0
3/3/20,15,Hawaii,0.0
3/3/20,16,Idaho,0.0
3/3/20,17,Illinois,0.0
3/3/20,18,Indiana,0.0
3/3/20,19,Iowa,0.0
3/3/20,20,Kansas,0.0
3/3/20,21,Kentucky,0.0
3/3/20,22,Louisiana,0.0
3/3/20,23,Maine,0.0
3/3/20,24,Maryland,0.0
3/3/20,25,Massachusetts,0.0
3/3/20,26,Michigan,0.0
3/3/20,27,Minnesota,0.0
3/3/20,28,Mississippi,0.0
3/3/20,29,Missouri,0.0
3/3/20,30,Montana,0.0
3/3/20,31,Nebraska,0.0
3/3/20,32,Nevada,0.0
3/3/20,33,New Hampshire,0.0
3/3/20,34,New Jersey,0.0
3/3/20,35,New Mexico,0.0
3/3/20,36,New York,0.0
3/3/20,37,North Carolina,0.0
3/3/20,38,North Dakota,0.0
3/3/20,39,Ohio,0.0
3/3/20,40,Oklahoma,0.0
3/3/20,41,Oregon,0.0
3/3/20,42,Pennsylvania,0.0
3/3/20,44,Rhode Island,0.0
3/3/20,45,South Carolina,0.0
3/3/20,46,South Dakota,0.0
3/3/20,47,Tennessee,0.0
3/3/20,48,Texas,0.0
3/3/20,49,Utah,0.0
3/3/20,50,Vermont,0.0
3/3/20,51,Virginia,0.0
3/3/20,53,Washington,7.0
3/3/20,54,West Virginia,0.0
3/3/20,55,Wisconsin,0.0
3/3/20,56,Wyoming,0.0
3/3/20,US,US,7.0
3/4/20,01,Alabama,0.0
3/4/20,02,Alaska,0.0
3/4/20,04,Arizona,0.0
3/4/20,05,Arkansas,0.0
3/4/20,06,California,1.0
3/4/20,08,Colorado,0.0
3/4/20,09,Connecticut,0.0
3/4/20,10,Delaware,0.0
3/4/20,11,District of Columbia,0.0
3/4/20,12,Florida,0.0
3/4/20,13,Georgia,0.0
3/4/20,15,Hawaii,0.0
3/4/20,16,Idaho,0.0
3/4/20,17,Illinois,0.0
3/4/20,18,Indiana,0.0
3/4/20,19,Iowa,0.0
3/4/20,20,Kansas,0.0
3/4/20,21,Kentucky,0.0
3/4/20,22,Louisiana,0.0
3/4/20,23,Maine,0.0
3/4/20,24,Maryland,0.0
3/4/20,25,Massachusetts,0.0
3/4/20,26,Michigan,0.0
3/4/20,27,Minnesota,0.0
3/4/20,28,Mississippi,0.0
3/4/20,29,Missouri,0.0
3/4/20,30,Montana,0.0
3/4/20,31,Nebraska,0.0
3/4/20,32,Nevada,0.0
3/4/20,33,New Hampshire,0.0
3/4/20,34,New Jersey,0.0
3/4/20,35,New Mexico,0.0
3/4/20,36,New York,0.0
3/4/20,37,North Carolina,0.0
3/4/20,38,North Dakota,0.0
3/4/20,39,Ohio,0.0
3/4/20,40,Oklahoma,0.0
3/4/20,41,Oregon,0.0
3/4/20,42,Pennsylvania,0.0
3/4/20,44,Rhode Island,0.0
3/4/20,45,South Carolina,0.0
3/4/20,46,South Dakota,0.0
3/4/20,47,Tennessee,0.0
3/4/20,48,Texas,0.0
3/4/20,49,Utah,0.0
3/4/20,50,Vermont,0.0
3/4/20,51,Virginia,0.0
3/4/20,53,Washington,10.0
3/4/20,54,West Virginia,0.0
3/4/20,55,Wisconsin,0.0
3/4/20,56,Wyoming,0.0
3/4/20,US,US,11.0
3/5/20,01,Alabama,0.0
3/5/20,02,Alaska,0.0
3/5/20,04,Arizona,0.0
3/5/20,05,Arkansas,0.0
3/5/20,06,California,1.0
3/5/20,08,Colorado,0.0
3/5/20,09,Connecticut,0.0
3/5/20,10,Delaware,0.0
3/5/20,11,District of Columbia,0.0
3/5/20,12,Florida,0.0
3/5/20,13,Georgia,0.0
3/5/20,15,Hawaii,0.0
3/5/20,16,Idaho,0.0
3/5/20,17,Illinois,0.0
3/5/20,18,Indiana,0.0
3/5/20,19,Iowa,0.0
3/5/20,20,Kansas,0.0
3/5/20,21,Kentucky,0.0
3/5/20,22,Louisiana,0.0
3/5/20,23,Maine,0.0
3/5/20,24,Maryland,0.0
3/5/20,25,Massachusetts,0.0
3/5/20,26,Michigan,0.0
3/5/20,27,Minnesota,0.0
3/5/20,28,Mississippi,0.0
3/5/20,29,Missouri,0.0
3/5/20,30,Montana,0.0
3/5/20,31,Nebraska,0.0
3/5/20,32,Nevada,0.0
3/5/20,33,New Hampshire,0.0
3/5/20,34,New Jersey,0.0
3/5/20,35,New Mexico,0.0
3/5/20,36,New York,0.0
3/5/20,37,North Carolina,0.0
3/5/20,38,North Dakota,0.0
3/5/20,39,Ohio,0.0
3/5/20,40,Oklahoma,0.0
3/5/20,41,Oregon,0.0
3/5/20,42,Pennsylvania,0.0
3/5/20,44,Rhode Island,0.0
3/5/20,45,South Carolina,0.0
3/5/20,46,South Dakota,0.0
3/5/20,47,Tennessee,0.0
3/5/20,48,Texas,0.0
3/5/20,49,Utah,0.0
3/5/20,50,Vermont,0.0
3/5/20,51,Virginia,0.0
3/5/20,53,Washington,11.0
3/5/20,54,West Virginia,0.0
3/5/20,55,Wisconsin,0.0
3/5/20,56,Wyoming,0.0
3/5/20,US,US,12.0
3/6/20,01,Alabama,0.0
3/6/20,02,Alaska,0.0
3/6/20,04,Arizona,0.0
3/6/20,05,Arkansas,0.0
3/6/20,06,California,1.0
3/6/20,08,Colorado,0.0
3/6/20,09,Connecticut,0.0
3/6/20,10,Delaware,0.0
3/6/20,11,District of Columbia,0.0
3/6/20,12,Florida,0.0
3/6/20,13,Georgia,0.0
3/6/20,15,Hawaii,0.0
3/6/20,16,Idaho,0.0
3/6/20,17,Illinois,0.0
3/6/20,18,Indiana,0.0
3/6/20,19,Iowa,0.0
3/6/20,20,Kansas,0.0
3/6/20,21,Kentucky,0.0
3/6/20,22,Louisiana,0.0
3/6/20,23,Maine,0.0
3/6/20,24,Maryland,0.0
3/6/20,25,Massachusetts,0.0
3/6/20,26,Michigan,0.0
3/6/20,27,Minnesota,0.0
3/6/20,28,Mississippi,0.0
3/6/20,29,Missouri,0.0
3/6/20,30,Montana,0.0
3/6/20,31,Nebraska,0.0
3/6/20,32,Nevada,0.0
3/6/20,33,New Hampshire,0.0
3/6/20,34,New Jersey,0.0
3/6/20,35,New Mexico,0.0
3/6/20,36,New York,0.0
3/6/20,37,North Carolina,0.0
3/6/20,38,North Dakota,0.0
3/6/20,39,Ohio,0.0
3/6/20,40,Oklahoma,0.0
3/6/20,41,Oregon,0.0
3/6/20,42,Pennsylvania,0.0
3/6/20,44,Rhode Island,0.0
3/6/20,45,South Carolina,0.0
3/6/20,46,South Dakota,0.0
3/6/20,47,Tennessee,0.0
3/6/20,48,Texas,0.0
3/6/20,49,Utah,0.0
3/6/20,50,Vermont,0.0
3/6/20,51,Virginia,0.0
3/6/20,53,Washington,13.0
3/6/20,54,West Virginia,0.0
3/6/20,55,Wisconsin,0.0
3/6/20,56,Wyoming,0.0
3/6/20,US,US,14.0
3/7/20,01,Alabama,0.0
3/7/20,02,Alaska,0.0
3/7/20,04,Arizona,0.0
3/7/20,05,Arkansas,0.0
3/7/20,06,California,1.0
3/7/20,08,Colorado,0.0
3/7/20,09,Connecticut,0.0
3/7/20,10,Delaware,0.0
3/7/20,11,District of Columbia,0.0
3/7/20,12,Florida,0.0
3/7/20,13,Georgia,0.0
3/7/20,15,Hawaii,0.0
3/7/20,16,Idaho,0.0
3/7/20,17,Illinois,0.0
3/7/20,18,Indiana,0.0
3/7/20,19,Iowa,0.0
3/7/20,20,Kansas,0.0
3/7/20,21,Kentucky,0.0
3/7/20,22,Louisiana,0.0
3/7/20,23,Maine,0.0
3/7/20,24,Maryland,0.0
3/7/20,25,Massachusetts,0.0
3/7/20,26,Michigan,0.0
3/7/20,27,Minnesota,0.0
3/7/20,28,Mississippi,0.0
3/7/20,29,Missouri,0.0
3/7/20,30,Montana,0.0
3/7/20,31,Nebraska,0.0
3/7/20,32,Nevada,0.0
3/7/20,33,New Hampshire,0.0
3/7/20,34,New Jersey,0.0
3/7/20,35,New Mexico,0.0
3/7/20,36,New York,0.0
3/7/20,37,North Carolina,0.0
3/7/20,38,North Dakota,0.0
3/7/20,39,Ohio,0.0
3/7/20,40,Oklahoma,0.0
3/7/20,41,Oregon,0.0
3/7/20,42,Pennsylvania,0.0
3/7/20,44,Rhode Island,0.0
3/7/20,45,South Carolina,0.0
3/7/20,46,South Dakota,0.0
3/7/20,47,Tennessee,0.0
3/7/20,48,Texas,0.0
3/7/20,49,Utah,0.0
3/7/20,50,Vermont,0.0
3/7/20,51,Virginia,0.0
3/7/20,53,Washington,16.0
3/7/20,54,West Virginia,0.0
3/7/20,55,Wisconsin,0.0
3/7/20,56,Wyoming,0.0
3/7/20,US,US,17.0
3/8/20,01,Alabama,0.0
3/8/20,02,Alaska,0.0
3/8/20,04,Arizona,0.0
3/8/20,05,Arkansas,0.0
3/8/20,06,California,1.0
3/8/20,08,Colorado,0.0
3/8/20,09,Connecticut,0.0
3/8/20,10,Delaware,0.0
3/8/20,11,District of Columbia,0.0
3/8/20,12,Florida,2.0
3/8/20,13,Georgia,0.0
3/8/20,15,Hawaii,0.0
3/8/20,16,Idaho,0.0
3/8/20,17,Illinois,0.0
3/8/20,18,Indiana,0.0
3/8/20,19,Iowa,0.0
3/8/20,20,Kansas,0.0
3/8/20,21,Kentucky,0.0
3/8/20,22,Louisiana,0.0
3/8/20,23,Maine,0.0
3/8/20,24,Maryland,0.0
3/8/20,25,Massachusetts,0.0
3/8/20,26,Michigan,0.0
3/8/20,27,Minnesota,0.0
3/8/20,28,Mississippi,0.0
3/8/20,29,Missouri,0.0
