"location","target","target_end_date","forecast_date","type","quantile","value"
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.65,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.65,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.65,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.65,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.65,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.65,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.65,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.65,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.65,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.65,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.65,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.65,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.65,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.65,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.65,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.65,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.65,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.65,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.7,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.7,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.7,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.7,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.7,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.7,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.7,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.7,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.7,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.7,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.7,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.7,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.7,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.7,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.7,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.7,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.7,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.7,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.7,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.7,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.7,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.7,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.7,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.7,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.7,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.75,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.75,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.75,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.75,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.75,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.75,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.75,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.75,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.75,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.75,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.75,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.75,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.75,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.75,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.75,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.75,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.75,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.75,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.75,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.75,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.75,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.75,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.75,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.75,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.75,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.8,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.8,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.8,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.8,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.8,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.8,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.8,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.8,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.8,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.8,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.8,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.8,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.8,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.8,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.8,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.8,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.8,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.8,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.8,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.8,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.8,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.8,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.8,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.8,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.8,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.85,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.85,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.85,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.85,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.85,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.85,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.85,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.85,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.85,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.85,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.85,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.85,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.85,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.85,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.85,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.85,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.85,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.85,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.85,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.85,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.85,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.85,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.85,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.85,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.85,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.9,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.9,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.9,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.9,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.9,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.9,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.9,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.9,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.9,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.9,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.9,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.9,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.9,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.9,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.9,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.9,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.9,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.9,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.9,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.9,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.9,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.9,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.9,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.9,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.9,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.95,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.95,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.95,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.95,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.95,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.95,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.95,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.95,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.95,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.95,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.95,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.95,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.95,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.95,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.95,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.95,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.95,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.95,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.95,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.95,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.95,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.95,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.95,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.95,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.95,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.975,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.975,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.975,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.975,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.975,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.975,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.975,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.975,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.975,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.975,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.975,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.975,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.975,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.975,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.975,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.975,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.975,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.975,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.975,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.975,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.975,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.975,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.975,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.975,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.975,0
"60","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.99,0
"60","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.99,0
"60","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.99,0
"60","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.99,0
"60","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.99,0
"60","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.99,0
"60","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.99,0
"60","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.99,0
"60","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.99,0
"60","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.99,0
"60","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.99,0
"60","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.99,0
"60","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.99,0
"60","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.99,0
"60","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.99,0
"60","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.99,0
"60","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.99,0
"60","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.99,0
"60","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.99,0
"60","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.99,0
"60","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.99,0
"60","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.99,0
"60","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.99,0
"60","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.99,0
"60","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.99,0
"78","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.01,0
"78","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.01,0
"78","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.01,0
"78","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.01,0
"78","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.01,0
"78","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.01,0
"78","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.01,0
"78","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.01,0
"78","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.01,0
"78","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.01,0
"78","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.01,0
"78","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.01,0
"78","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.01,0
"78","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.01,0
"78","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.01,0
"78","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.01,0
"78","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.01,0
"78","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.01,0
"78","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.01,0
"78","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.01,0
"78","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.01,0
"78","22 day ahead inc hosp","2022-03-22","2022-02-28","quantile",0.01,0
"78","23 day ahead inc hosp","2022-03-23","2022-02-28","quantile",0.01,0
"78","24 day ahead inc hosp","2022-03-24","2022-02-28","quantile",0.01,0
"78","25 day ahead inc hosp","2022-03-25","2022-02-28","quantile",0.01,0
"78","1 day ahead inc hosp","2022-03-01","2022-02-28","quantile",0.025,0
"78","2 day ahead inc hosp","2022-03-02","2022-02-28","quantile",0.025,0
"78","3 day ahead inc hosp","2022-03-03","2022-02-28","quantile",0.025,0
"78","4 day ahead inc hosp","2022-03-04","2022-02-28","quantile",0.025,0
"78","5 day ahead inc hosp","2022-03-05","2022-02-28","quantile",0.025,0
"78","6 day ahead inc hosp","2022-03-06","2022-02-28","quantile",0.025,0
"78","7 day ahead inc hosp","2022-03-07","2022-02-28","quantile",0.025,0
"78","8 day ahead inc hosp","2022-03-08","2022-02-28","quantile",0.025,0
"78","9 day ahead inc hosp","2022-03-09","2022-02-28","quantile",0.025,0
"78","10 day ahead inc hosp","2022-03-10","2022-02-28","quantile",0.025,0
"78","11 day ahead inc hosp","2022-03-11","2022-02-28","quantile",0.025,0
"78","12 day ahead inc hosp","2022-03-12","2022-02-28","quantile",0.025,0
"78","13 day ahead inc hosp","2022-03-13","2022-02-28","quantile",0.025,0
"78","14 day ahead inc hosp","2022-03-14","2022-02-28","quantile",0.025,0
"78","15 day ahead inc hosp","2022-03-15","2022-02-28","quantile",0.025,0
"78","16 day ahead inc hosp","2022-03-16","2022-02-28","quantile",0.025,0
"78","17 day ahead inc hosp","2022-03-17","2022-02-28","quantile",0.025,0
"78","18 day ahead inc hosp","2022-03-18","2022-02-28","quantile",0.025,0
"78","19 day ahead inc hosp","2022-03-19","2022-02-28","quantile",0.025,0
"78","20 day ahead inc hosp","2022-03-20","2022-02-28","quantile",0.025,0
"78","21 day ahead inc hosp","2022-03-21","2022-02-28","quantile",0.025,0
